Link,Title,Authors,Contributors,ISBN/UID,Format,Read Status,Date Added,Last Date Read,Dates Read,Read Count,Moods,Pace,Character- or Plot-Driven?,Strong Character Development?,Loveable Characters?,Diverse Characters?,Flawed Characters?,Star Rating,Review,Content Warnings,Content Warning Description,Tags,Owned?
https://app.thestorygraph.com/books/f654de09-f01a-41be-b4ea-d1797df5ebd0,A Beautifully Foolish Endeavor,Hank Green,,9.78E+12,hardcover,read,3/15/2022,3/17/2022,2022/03/15-2022/03/17,1,"adventurous, challenging, emotional, mysterious",fast,Plot,No,Yes,Yes,It's complicated,4.5,,,,,No
https://app.thestorygraph.com/books/f6753343-c819-4a55-a31c-091efba5a1a8,The Invisible Life of Addie LaRue,V.E. Schwab,,9.78E+12,hardcover,read,8/6/2021,8/6/2021,8/6/2021,1,"adventurous, dark, emotional, mysterious",medium,,,,,,5,,Moderate: Suicidal thoughts; ,,,Yes
https://app.thestorygraph.com/books/f67696f8-6e37-4f0c-be5b-908f0ec87e38,Most Ardently: A Pride & Prejudice Remix,Gabe Cole Novoa,,9.78E+12,hardcover,to-read,9/8/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/f67852ad-65b4-4a9d-91c3-801a6770f74d,Malibu Rising,Taylor Jenkins Reid,,9.78E+12,hardcover,read,5/7/2022,5/7/2022,2022/05/06-2022/05/07,1,"emotional, mysterious, reflective",medium,Character,Yes,Yes,It's complicated,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/f70c0900-3686-4564-8ebe-5243e17c6de3,The Water Outlaws,S.L. Huang,,9.78E+12,hardcover,to-read,5/10/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/f7c90e91-dc6b-40ba-84a1-beed3dc7bfda,Black Cake,Charmaine Wilkerson,,9.78E+12,hardcover,read,4/23/2023,4/24/2023,2023/04/22-2023/04/24,1,"emotional, mysterious, reflective",medium,A mix,Yes,Yes,Yes,Yes,3.75,,,,,Yes
https://app.thestorygraph.com/books/f884c035-3bbc-4f51-9b76-82046e91ab8f,Felix Ever After,Kacen Callender,,9.78E+12,digital,read,8/6/2021,6/25/2021,6/25/2021,1,"challenging, emotional",medium,,,,,,4.75,,,,,No
https://app.thestorygraph.com/books/f8ce9da8-3fef-4305-a892-ae89bac0f246,White Horse,Erika T. Wurth,,9.78E+12,hardcover,read,12/5/2022,12/5/2022,2022/12/05-2022/12/05,1,"dark, emotional, funny, mysterious, reflective",medium,A mix,Yes,Yes,Yes,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/f9f065c6-e74a-45a6-84e8-f2252246978b,House of Salt and Sorrows,Erin A. Craig,,9.78E+12,hardcover,read,7/4/2023,7/5/2023,2023/07/03-2023/07/05,1,"adventurous, dark, emotional, mysterious, sad",medium,A mix,Yes,Yes,No,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/fa1b4d61-433d-41db-b4b9-32be94986c08,Disorientation,Elaine Hsieh Chou,,9.78E+12,hardcover,read,1/10/2023,1/10/2023,2023/01/09-2023/01/10,1,"challenging, funny, hopeful, informative, reflective",medium,A mix,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/fb2c6aab-8cad-4bb9-93c5-5fd603aaaaab,Lonely Castle in the Mirror,Mizuki Tsujimura,Philip Gabriel (Translator),9.78E+12,hardcover,read,7/27/2023,7/28/2023,2023/07/26-2023/07/28,1,"emotional, hopeful, inspiring, mysterious, reflective",medium,Character,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/fb62c020-26c1-4382-8061-ceca116e2060,Twin Crowns,"Katherine Webber, Catherine Doyle",,9.78E+12,hardcover,read,5/28/2023,5/29/2023,2023/05/27-2023/05/29,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,No
https://app.thestorygraph.com/books/fc2a5062-9192-43e0-8ecf-ecffe30a0f58,Hell Followed with Us,Andrew Joseph White,,9.78E+12,hardcover,read,8/13/2022,8/14/2022,2022/08/13-2022/08/14,1,"adventurous, challenging, dark, emotional, sad, tense",fast,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/fc65fa47-40d0-473d-baf1-1d9bc79472ab,Carry On,Rainbow Rowell,,9.78E+12,hardcover,read,10/15/2020,7/6/2020,7/6/2020,1,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/fd739678-d119-46df-a477-c49d6c28983e,Truly Devious,Maureen Johnson,,9.78E+12,hardcover,read,12/22/2018,2/2/2022,2/2/2022,1,"adventurous, dark, mysterious",medium,A mix,No,Yes,It's complicated,No,4,,Graphic: Murder and Kidnapping; ,,,Yes
https://app.thestorygraph.com/books/fde5e557-e570-426e-a77c-b8c186714487,The Premonition,Banana Yoshimoto,Asa Yoneda (Translator),9.78E+12,hardcover,read,11/6/2023,11/6/2023,2023/11/05-2023/11/06,1,"emotional, mysterious, reflective",medium,Character,Yes,It's complicated,Yes,Yes,3,,,,,Yes
https://app.thestorygraph.com/books/fe0d33c5-f902-4540-9f92-a850c6f565bf,Warcross,Marie Lu,,9.78E+12,hardcover,read,12/8/2022,12/8/2022,2022/12/07-2022/12/08,1,"adventurous, funny, mysterious, tense",fast,A mix,Yes,Yes,Yes,Yes,4.75,,,,,No
https://app.thestorygraph.com/books/fe2e6c45-b32f-4728-aa7b-70a4ae906ef8,The Guinevere Deception,Kiersten White,,9.78E+12,hardcover,read,1/12/2023,1/14/2023,2023/01/11-2023/01/14,1,"adventurous, mysterious",medium,A mix,Yes,Yes,No,Yes,3.75,,,,,Yes
https://app.thestorygraph.com/books/feaf91b0-a365-4cd3-a287-37b85c622b0b,The Dark Prophecy,Rick Riordan,,9.78E+12,paperback,read,11/8/2022,11/8/2022,2022/11/07-2022/11/08,1,"adventurous, emotional, mysterious",medium,A mix,Yes,It's complicated,It's complicated,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/feb208e3-79e4-4609-95b7-a160df814c66,The Crane Husband,Kelly Barnhill,,9.78E+12,hardcover,read,4/27/2023,4/27/2023,2023/04/26-2023/04/27,1,"challenging, dark, emotional, mysterious, sad",fast,A mix,N/A,N/A,No,Yes,4,,,,,No
